CustomerID,LastPurchase,FirstPurchase,Frequency,Monetary,Quantity,Recency,CustomerAgeDays,AverageOrderValue,PurchaseRatePerMonth,AnnualizedValueIndicator,CLVIndicator,RScore,FScore,MScore,RFMScore,Cluster,SegmentName
17323,2011-11-24 17:29:00,2011-02-20 14:38:00,7,921.07,776,15,292,131.58142857142857,0.729666095890411,1151.3375,1151.3375,4,5,3,12,0,Champions
13984,2011-11-13 12:38:00,2010-12-08 15:58:00,5,920.51,679,27,366,184.102,0.4158128415300546,917.9949453551914,917.9949453551914,4,4,3,11,0,Champions
17018,2011-10-30 11:42:00,2011-01-18 08:46:00,2,920.1,176,41,326,460.05,0.1867331288343558,1030.1733128834355,1030.1733128834355,3,3,3,9,2,Loyal Customers
12652,2011-01-12 15:00:00,2011-01-12 15:00:00,1,919.98,505,331,331,919.98,0.09195619335347431,1014.4794561933535,1014.4794561933535,1,1,3,5,1,At Risk
13075,2011-08-02 10:19:00,2011-08-02 10:19:00,1,919.61,485,130,130,919.61,0.23413461538461536,2581.981923076923,2581.981923076923,2,1,3,6,2,Loyal Customers
13549,2011-11-14 09:20:00,2011-04-11 13:42:00,7,918.2,458,26,242,131.17142857142858,0.8804235537190083,1384.888429752066,1384.888429752066,4,5,3,12,0,Champions
15253,2011-11-23 16:22:00,2011-06-23 12:19:00,5,918.1999999999999,866,16,170,183.64,0.895220588235294,1971.429411764706,1971.429411764706,4,4,3,11,0,Champions
14015,2011-10-18 10:02:00,2011-10-18 10:02:00,1,917.34,378,53,53,917.34,0.5742924528301887,6317.530188679246,6317.530188679246,3,1,3,7,2,Loyal Customers
14712,2011-11-10 12:59:00,2011-08-19 13:33:00,3,917.07,315,29,112,305.69,0.8152901785714286,2988.665625,2988.665625,4,3,3,10,2,Loyal Customers
17236,2011-11-27 12:00:00,2010-12-12 11:49:00,6,916.13,474,13,363,152.68833333333333,0.503099173553719,921.1775482093665,921.1775482093665,5,5,3,13,0,Champions
14141,2011-12-07 09:53:00,2011-08-26 14:40:00,4,915.13,355,3,105,228.7825,1.1595238095238094,3181.1661904761904,3181.1661904761904,5,4,3,12,2,Loyal Customers
16216,2011-03-17 15:34:00,2011-03-17 15:34:00,1,914.9300000000001,254,267,267,914.9300000000001,0.11399812734082397,1250.7470037453184,1250.7470037453184,1,2,3,6,1,At Risk
16809,2011-11-16 15:45:00,2011-03-22 15:20:00,5,914.69,652,23,262,182.93800000000002,0.580868320610687,1274.2818702290078,1274.2818702290078,4,4,3,11,0,Champions
15587,2011-10-20 13:37:00,2010-12-23 09:59:00,4,913.6800000000001,312,50,352,228.42000000000002,0.34588068181818177,947.4238636363636,947.4238636363636,3,4,3,10,2,Loyal Customers
12940,2011-10-16 12:09:00,2011-09-13 10:16:00,2,913.54,411,55,88,456.77,0.6917613636363635,3789.1147727272723,3789.1147727272723,3,2,3,8,2,Loyal Customers
15364,2011-09-05 09:46:00,2011-03-30 13:39:00,2,913.19,493,96,254,456.595,0.23966535433070868,1312.261220472441,1312.261220472441,2,3,3,8,2,Loyal Customers
14359,2011-11-20 13:17:00,2011-09-13 09:03:00,3,912.18,371,19,88,304.06,1.0376420454545454,3783.4738636363636,3783.4738636363636,4,3,3,10,2,Loyal Customers
13782,2011-11-27 11:54:00,2011-01-16 11:08:00,6,912.0,371,13,328,152.0,0.5567835365853658,1014.8780487804878,1014.8780487804878,5,5,3,13,0,Champions
13192,2011-09-05 14:13:00,2011-05-18 14:57:00,2,911.94,595,95,205,455.97,0.2969512195121951,1623.698048780488,1623.698048780488,2,2,3,7,2,Loyal Customers
14289,2011-12-01 11:44:00,2011-02-23 12:33:00,6,911.26,292,9,290,151.87666666666667,0.6297413793103448,1146.9306896551725,1146.9306896551725,5,5,3,13,0,Champions
18096,2011-11-28 12:44:00,2011-10-07 11:55:00,3,911.15,825,12,64,303.71666666666664,1.4267578125,5196.402343749999,5196.402343749999,5,4,3,12,2,Loyal Customers
13689,2011-10-07 13:21:00,2011-10-07 13:21:00,1,910.0,512,63,63,910.0,0.48313492063492064,5272.222222222223,5272.222222222223,3,1,3,7,2,Loyal Customers
15511,2011-11-28 09:43:00,2011-09-15 15:05:00,5,909.23,271,12,85,181.846,1.790441176470588,3904.340588235294,3904.340588235294,5,4,3,12,0,Champions
13038,2011-09-20 14:37:00,2011-02-22 11:43:00,3,908.46,360,80,291,302.82,0.31378865979381443,1139.477319587629,1139.477319587629,2,3,3,8,2,Loyal Customers
14449,2011-11-21 12:06:00,2010-12-02 14:09:00,4,907.1,757,19,372,226.775,0.3272849462365591,890.0309139784946,890.0309139784946,4,4,3,11,2,Loyal Customers
15480,2011-08-15 14:32:00,2011-08-15 14:32:00,1,905.5,303,116,116,905.5,0.26239224137931033,2849.2025862068967,2849.2025862068967,2,1,3,6,2,Loyal Customers
15022,2011-11-28 12:35:00,2011-10-23 15:47:00,4,905.04,543,12,47,226.26,2.5904255319148937,7028.502127659574,7028.502127659574,5,4,3,12,2,Loyal Customers
15807,2011-10-20 14:10:00,2011-09-23 14:43:00,3,903.9,430,50,77,301.3,1.1858766233766234,4284.72077922078,4284.72077922078,3,4,3,10,2,Loyal Customers
17566,2011-12-01 19:54:00,2011-11-14 13:42:00,2,901.21,518,8,25,450.605,2.435,13157.666000000001,13157.666000000001,5,3,3,11,2,Loyal Customers
16716,2011-03-18 10:03:00,2011-02-01 15:35:00,2,901.2,120,267,311,450.6,0.1957395498392283,1057.6784565916398,1057.6784565916398,1,3,3,7,1,At Risk
17848,2011-09-19 16:49:00,2010-12-16 18:38:00,9,901.1999999999999,398,81,358,100.13333333333333,0.7651885474860335,918.8212290502794,918.8212290502794,2,5,3,10,0,Champions
14625,2011-05-27 15:32:00,2010-12-13 15:36:00,2,899.63,335,196,361,449.815,0.16862880886426593,909.5981994459834,909.5981994459834,1,3,3,7,1,At Risk
17886,2011-11-08 10:09:00,2011-04-04 12:34:00,3,899.61,481,32,250,299.87,0.36525,1313.4306000000001,1313.4306000000001,4,4,3,11,2,Loyal Customers
13662,2011-09-15 12:04:00,2011-03-25 13:23:00,3,897.76,543,86,259,299.25333333333333,0.352557915057915,1265.1830115830116,1265.1830115830116,2,3,3,8,2,Loyal Customers
17537,2011-11-10 10:56:00,2011-02-09 13:37:00,2,897.62,700,30,303,448.81,0.2009075907590759,1081.291419141914,1081.291419141914,4,3,3,10,2,Loyal Customers
16361,2011-11-30 12:32:00,2011-09-29 13:13:00,4,896.66,421,10,71,224.165,1.7147887323943662,4609.59014084507,4609.59014084507,5,4,3,12,2,Loyal Customers
15079,2011-05-11 12:45:00,2010-12-09 09:25:00,4,895.61,389,213,366,223.9025,0.3326502732240437,893.1629781420766,893.1629781420766,1,4,3,8,1,At Risk
15865,2011-10-30 12:43:00,2011-05-10 11:44:00,3,895.13,368,41,214,298.37666666666667,0.42669392523364486,1526.7404205607477,1526.7404205607477,3,4,3,10,2,Loyal Customers
15211,2011-10-10 13:31:00,2010-12-09 16:08:00,2,894.4100000000001,240,60,365,447.20500000000004,0.16678082191780824,894.4100000000001,894.4100000000001,3,3,3,9,2,Loyal Customers
15066,2011-10-17 13:25:00,2011-10-17 13:25:00,1,893.59,317,53,53,893.59,0.5742924528301887,6153.968867924529,6153.968867924529,3,1,3,7,2,Loyal Customers
12772,2011-10-11 09:19:00,2011-10-11 09:19:00,1,892.47,556,60,60,892.47,0.5072916666666667,5429.1925,5429.1925,3,1,3,7,2,Loyal Customers
13515,2011-09-28 11:26:00,2011-04-06 10:33:00,4,891.12,681,73,248,222.78,0.4909274193548387,1311.5274193548387,1311.5274193548387,2,4,3,9,2,Loyal Customers
15255,2011-10-04 12:43:00,2011-10-04 12:43:00,1,890.85,489,67,67,890.85,0.45429104477611937,4853.138059701492,4853.138059701492,3,1,3,7,2,Loyal Customers
14240,2011-11-09 13:45:00,2011-04-28 11:40:00,2,890.34,418,30,226,445.17,0.26935840707964603,1437.9384955752214,1437.9384955752214,4,3,3,10,2,Loyal Customers
17027,2011-09-22 12:24:00,2011-01-26 14:19:00,6,890.29,421,79,317,148.38166666666666,0.5761041009463722,1025.0973186119872,1025.0973186119872,2,5,3,10,0,Champions
14344,2011-08-04 13:51:00,2010-12-06 11:58:00,8,889.9300000000001,477,127,369,111.24125000000001,0.6598915989159891,880.2830623306234,880.2830623306234,2,5,3,10,0,Champions
17007,2011-10-20 10:47:00,2010-12-17 13:57:00,6,889.9300000000001,597,51,357,148.3216666666667,0.5115546218487395,909.8724089635855,909.8724089635855,3,5,3,11,0,Champions
14623,2011-11-07 13:56:00,2011-04-18 13:54:00,5,889.25,419,32,235,177.85,0.6476063829787234,1381.1755319148936,1381.1755319148936,4,4,3,11,0,Champions
17829,2011-02-14 12:46:00,2011-02-14 12:46:00,1,889.24,496,299,299,889.24,0.10179765886287624,1085.5270903010032,1085.5270903010032,1,2,3,6,1,At Risk
16347,2011-11-28 13:14:00,2011-11-03 13:01:00,2,887.65,353,11,36,443.825,1.6909722222222223,8999.784722222223,8999.784722222223,5,3,3,11,2,Loyal Customers
16900,2011-11-23 10:32:00,2011-10-07 13:17:00,3,887.11,833,17,63,295.7033333333333,1.4494047619047619,5139.605555555555,5139.605555555555,4,4,3,11,2,Loyal Customers
15822,2011-12-06 14:50:00,2010-12-15 13:38:00,2,885.47,375,3,359,442.735,0.16956824512534818,900.2689415041782,900.2689415041782,5,3,3,11,2,Loyal Customers
17704,2011-06-24 09:40:00,2011-04-14 09:28:00,2,885.19,343,169,240,442.595,0.25364583333333335,1346.2264583333335,1346.2264583333335,2,3,3,8,2,Loyal Customers
17109,2011-11-10 16:59:00,2011-04-21 15:46:00,6,885.04,589,29,232,147.50666666666666,0.787176724137931,1392.4120689655172,1392.4120689655172,4,5,3,12,0,Champions
15799,2011-09-25 12:46:00,2011-01-09 15:13:00,3,884.14,955,76,334,294.7133333333333,0.2733907185628743,966.2008982035927,966.2008982035927,2,4,3,9,2,Loyal Customers
14597,2011-11-28 13:13:00,2011-06-01 12:33:00,2,883.15,577,11,192,441.575,0.31705729166666663,1678.9049479166667,1678.9049479166667,5,3,3,11,2,Loyal Customers
18236,2011-11-10 08:06:00,2011-04-13 09:52:00,6,882.24,403,30,241,147.04,0.7577800829875518,1336.1726141078836,1336.1726141078836,4,5,3,12,0,Champions
13037,2011-07-24 15:46:00,2011-03-28 15:42:00,3,881.07,431,138,256,293.69,0.356689453125,1256.2130859375,1256.2130859375,2,3,3,8,2,Loyal Customers
15076,2011-06-20 08:23:00,2011-06-20 08:23:00,1,880.85,571,173,173,880.85,0.1759393063583815,1858.4407514450868,1858.4407514450868,2,1,3,6,1,At Risk
15653,2011-09-08 10:49:00,2011-08-16 09:50:00,2,877.4399999999999,1200,93,116,438.71999999999997,0.5247844827586207,2760.910344827586,2760.910344827586,2,3,3,8,2,Loyal Customers
14770,2011-04-21 14:21:00,2011-01-20 15:00:00,2,876.42,490,232,323,438.21,0.18846749226006193,990.38173374613,990.38173374613,1,3,3,7,1,At Risk
15100,2011-01-10 10:35:00,2010-12-01 09:09:00,3,876.0,80,334,374,292.0,0.2441510695187166,854.9197860962566,854.9197860962566,1,3,3,7,1,At Risk
13566,2011-10-30 11:59:00,2011-09-18 12:40:00,2,874.71,575,41,83,437.355,0.733433734939759,3846.6162650602414,3846.6162650602414,3,2,3,8,2,Loyal Customers
16513,2011-12-05 10:18:00,2011-10-27 14:56:00,4,874.59,407,5,43,218.6475,2.831395348837209,7423.84534883721,7423.84534883721,5,4,3,12,2,Loyal Customers
13294,2011-06-03 08:54:00,2011-04-04 12:37:00,2,873.74,453,190,250,436.87,0.24350000000000002,1275.6604,1275.6604,1,2,3,6,1,At Risk
12847,2011-11-17 13:16:00,2011-11-17 13:16:00,1,871.54,909,22,22,871.54,1.383522727272727,14459.640909090907,14459.640909090907,4,1,3,8,2,Loyal Customers
15208,2011-12-08 17:24:00,2010-12-21 13:03:00,5,870.12,316,1,353,174.024,0.43112606232294615,899.699150141643,899.699150141643,5,4,3,12,0,Champions
13200,2011-11-20 15:35:00,2011-08-05 14:50:00,4,870.09,516,19,126,217.5225,0.9662698412698413,2520.49880952381,2520.49880952381,4,4,3,11,2,Loyal Customers
13979,2011-09-27 13:32:00,2011-09-27 13:32:00,1,869.87,639,73,73,869.87,0.4169520547945205,4349.349999999999,4349.349999999999,2,1,3,6,2,Loyal Customers
12694,2011-09-30 13:06:00,2011-06-09 17:48:00,2,869.67,509,70,183,434.835,0.3326502732240437,1734.5877049180326,1734.5877049180326,3,2,3,8,2,Loyal Customers
13203,2011-11-30 10:45:00,2011-04-11 14:40:00,4,869.46,800,10,242,217.365,0.503099173553719,1311.3756198347107,1311.3756198347107,5,4,3,12,2,Loyal Customers
17649,2011-07-24 15:53:00,2011-07-24 15:53:00,1,868.49,399,138,138,868.49,0.22056159420289856,2297.093115942029,2297.093115942029,2,2,3,7,2,Loyal Customers
14912,2011-11-23 09:20:00,2011-04-07 11:06:00,2,867.85,971,17,247,433.925,0.2464574898785425,1282.4504048582996,1282.4504048582996,4,3,3,10,2,Loyal Customers
14715,2011-11-15 12:10:00,2011-01-12 13:27:00,4,867.38,521,25,331,216.845,0.36782477341389724,956.4764350453172,956.4764350453172,4,4,3,11,2,Loyal Customers
16235,2011-10-30 10:56:00,2011-01-11 15:42:00,5,867.31,330,41,332,173.462,0.4583960843373494,953.5185240963855,953.5185240963855,3,4,3,10,0,Champions
16121,2011-10-13 12:59:00,2011-05-08 11:52:00,2,867.11,586,57,216,433.555,0.28182870370370366,1465.2553240740742,1465.2553240740742,3,3,3,9,2,Loyal Customers
14332,2011-11-17 11:54:00,2011-07-15 10:33:00,3,866.31,481,23,148,288.77,0.6169763513513513,2136.50777027027,2136.50777027027,4,3,3,10,2,Loyal Customers
16567,2011-05-29 13:57:00,2011-01-07 09:31:00,2,865.6,996,194,337,432.8,0.1806379821958457,937.5192878338279,937.5192878338279,1,3,3,7,1,At Risk
13846,2011-11-15 12:07:00,2010-12-14 16:07:00,3,865.0600000000001,388,25,360,288.35333333333335,0.25364583333333335,877.0747222222222,877.0747222222222,4,3,3,10,2,Loyal Customers
16221,2011-11-03 11:43:00,2010-12-07 13:13:00,3,864.86,717,37,367,288.2866666666667,0.24880790190735694,860.1468664850137,860.1468664850137,3,4,3,10,2,Loyal Customers
12680,2011-12-09 12:50:00,2011-08-18 15:44:00,4,862.81,443,1,113,215.7025,1.0774336283185841,2786.952654867256,2786.952654867256,5,4,3,12,2,Loyal Customers
16266,2011-09-27 12:08:00,2011-05-17 14:50:00,7,861.89,398,74,206,123.12714285714286,1.0342839805825244,1527.135194174757,1527.135194174757,2,5,3,10,0,Champions
12794,2011-10-17 14:54:00,2011-09-02 12:01:00,2,860.41,592,53,99,430.205,0.61489898989899,3172.2186868686863,3172.2186868686863,3,2,3,8,2,Loyal Customers
13339,2011-05-23 08:31:00,2011-05-23 08:31:00,1,860.12,326,201,201,860.12,0.15143034825870647,1561.9094527363184,1561.9094527363184,1,1,3,5,1,At Risk
14577,2011-11-27 12:47:00,2010-12-12 11:26:00,4,859.71,353,13,363,214.9275,0.33539944903581265,864.4466942148761,864.4466942148761,5,4,3,12,2,Loyal Customers
17064,2011-10-12 10:18:00,2011-01-16 16:10:00,3,859.35,318,59,327,286.45,0.27924311926605505,959.2133027522934,959.2133027522934,3,4,3,10,2,Loyal Customers
14553,2011-11-20 13:20:00,2011-01-04 15:40:00,5,859.27,493,19,339,171.85399999999998,0.44893067846607665,925.1727138643067,925.1727138643067,4,4,3,11,0,Champions
16163,2011-04-21 15:15:00,2010-12-09 16:28:00,2,856.6,192,232,365,428.3,0.16678082191780824,856.6,856.6,1,3,3,7,1,At Risk
13991,2011-11-27 16:18:00,2011-07-19 12:58:00,6,855.97,998,12,143,142.66166666666666,1.277097902097902,2184.8185314685315,2184.8185314685315,5,5,3,13,0,Champions
12693,2011-08-04 17:51:00,2011-01-24 12:58:00,4,855.91,255,127,319,213.9775,0.3816614420062696,979.3327586206896,979.3327586206896,2,4,3,9,2,Loyal Customers
16037,2011-03-15 09:13:00,2010-12-16 10:18:00,3,855.02,428,270,359,285.00666666666666,0.2543523676880223,869.3100278551532,869.3100278551532,1,4,3,8,1,At Risk
12878,2011-04-17 13:07:00,2011-03-18 14:02:00,2,854.99,547,236,266,427.495,0.22885338345864661,1173.2005639097742,1173.2005639097742,1,2,3,6,1,At Risk
17560,2011-09-06 09:18:00,2011-02-02 11:14:00,4,854.95,635,95,311,213.7375,0.3914790996784566,1003.3979099678456,1003.3979099678456,2,4,3,9,2,Loyal Customers
16877,2011-11-27 13:47:00,2011-05-15 16:13:00,6,853.72,463,12,208,142.28666666666666,0.8780048076923077,1498.114423076923,1498.114423076923,5,5,3,13,0,Champions
14193,2011-10-03 09:34:00,2011-03-15 11:38:00,2,853.39,445,68,270,426.695,0.22546296296296298,1153.6568518518518,1153.6568518518518,3,3,3,9,2,Loyal Customers
12379,2011-09-19 10:09:00,2011-06-22 16:32:00,2,852.24,407,82,170,426.12,0.35808823529411765,1829.8094117647058,1829.8094117647058,2,2,3,7,2,Loyal Customers
16070,2011-11-17 15:50:00,2011-11-07 16:36:00,2,852.15,457,22,32,426.075,1.90234375,9719.8359375,9719.8359375,4,3,3,10,2,Loyal Customers
16020,2011-11-23 11:18:00,2011-10-05 13:54:00,3,851.01,487,17,65,283.67,1.4048076923076922,4778.748461538462,4778.748461538462,4,4,3,11,2,Loyal Customers
12713,2011-12-09 12:16:00,2011-12-09 12:16:00,1,848.55,508,1,1,848.55,30.4375,309720.75,309720.75,5,1,3,9,2,Loyal Customers
14657,2011-11-22 12:47:00,2011-01-17 15:19:00,4,848.22,466,18,326,212.055,0.3734662576687116,949.694171779141,949.694171779141,4,4,3,11,2,Loyal Customers
13221,2011-04-13 16:58:00,2010-12-15 13:24:00,2,847.41,244,240,359,423.705,0.16956824512534818,861.5728412256267,861.5728412256267,1,2,3,6,1,At Risk
16924,2011-11-18 12:53:00,2011-09-16 12:54:00,3,846.75,493,21,84,282.25,1.0870535714285714,3679.3303571428573,3679.3303571428573,4,4,3,11,2,Loyal Customers
16222,2011-01-25 13:38:00,2011-01-25 13:38:00,1,846.72,365,318,318,846.72,0.09571540880503145,971.8641509433962,971.8641509433962,1,2,3,6,1,At Risk
15965,2011-11-22 16:44:00,2010-12-07 13:18:00,4,845.64,453,17,367,211.41,0.33174386920980925,841.0316076294278,841.0316076294278,4,4,3,11,2,Loyal Customers
14803,2011-06-30 13:58:00,2011-02-20 13:21:00,3,845.55,370,162,292,281.84999999999997,0.3127140410958904,1056.9375,1056.9375,2,3,3,8,2,Loyal Customers
17624,2011-11-25 10:52:00,2011-05-05 17:59:00,2,843.48,554,15,218,421.74,0.27924311926605505,1412.248623853211,1412.248623853211,4,3,3,10,2,Loyal Customers
15164,2011-10-02 12:05:00,2011-01-04 14:21:00,3,843.05,360,69,339,281.01666666666665,0.269358407079646,907.7087020648968,907.7087020648968,3,3,3,9,2,Loyal Customers
17929,2011-11-28 16:01:00,2011-02-04 11:40:00,4,843.0,108,11,309,210.75,0.3940129449838188,995.7766990291262,995.7766990291262,5,4,3,12,2,Loyal Customers
13929,2011-06-23 15:26:00,2011-01-17 15:11:00,2,842.65,143,169,326,421.325,0.1867331288343558,943.4578220858896,943.4578220858896,2,2,3,7,2,Loyal Customers
16108,2011-09-16 11:48:00,2011-09-16 11:48:00,1,842.5,615,85,85,842.5,0.35808823529411765,3617.794117647059,3617.794117647059,2,2,3,7,2,Loyal Customers
16560,2011-11-13 10:35:00,2010-12-16 14:36:00,2,841.41,500,27,358,420.705,0.17004189944134077,857.8621508379887,857.8621508379887,4,3,3,10,2,Loyal Customers
14862,2011-11-14 10:01:00,2011-07-14 11:20:00,2,841.1999999999999,772,26,149,420.59999999999997,0.4085570469798658,2060.6577181208054,2060.6577181208054,4,3,3,10,2,Loyal Customers
17076,2011-11-03 17:53:00,2010-12-10 10:08:00,3,841.0799999999999,295,36,365,280.35999999999996,0.25017123287671234,841.0799999999999,841.0799999999999,3,4,3,10,2,Loyal Customers
13940,2011-11-22 15:15:00,2011-07-18 16:05:00,4,839.14,516,17,144,209.785,0.8454861111111112,2126.9868055555553,2126.9868055555553,4,4,3,11,2,Loyal Customers
17115,2011-12-01 14:30:00,2011-04-20 14:46:00,3,837.5,372,8,233,279.1666666666667,0.3918991416309013,1311.9635193133047,1311.9635193133047,5,4,3,12,2,Loyal Customers
16554,2011-10-28 14:51:00,2011-01-12 12:41:00,3,837.1,402,42,332,279.03333333333336,0.27503765060240964,920.3057228915665,920.3057228915665,3,4,3,10,2,Loyal Customers
15832,2011-03-30 15:29:00,2011-03-30 15:29:00,1,836.79,465,254,254,836.79,0.11983267716535434,1202.4738188976378,1202.4738188976378,1,2,3,6,1,At Risk
12728,2011-09-29 15:31:00,2011-01-11 13:31:00,4,836.33,419,71,332,209.0825,0.3667168674698795,919.4591867469879,919.4591867469879,3,4,3,10,2,Loyal Customers
16747,2011-11-02 11:37:00,2011-10-03 10:18:00,2,836.06,583,38,68,418.03,0.8952205882352942,4487.674999999999,4487.674999999999,3,3,3,9,2,Loyal Customers
17169,2011-10-13 10:25:00,2011-06-09 13:16:00,2,835.78,526,58,183,417.89,0.3326502732240437,1666.9928961748635,1666.9928961748635,3,3,3,9,2,Loyal Customers
17759,2011-11-22 16:02:00,2011-06-23 13:35:00,3,834.99,708,17,169,278.33,0.540310650887574,1803.3807692307691,1803.3807692307691,4,4,3,11,2,Loyal Customers
13835,2011-11-14 15:37:00,2011-05-08 15:22:00,4,834.57,442,25,215,208.6425,0.5662790697674419,1416.828139534884,1416.828139534884,4,4,3,11,2,Loyal Customers
17075,2011-11-22 11:58:00,2011-01-26 13:20:00,4,834.12,292,18,317,208.53,0.3840694006309148,960.4220820189274,960.4220820189274,4,4,3,11,2,Loyal Customers
16644,2011-06-15 12:39:00,2011-05-11 12:53:00,2,833.78,826,178,212,416.89,0.28714622641509435,1435.5174528301886,1435.5174528301886,2,3,3,8,1,At Risk
15862,2011-12-01 13:28:00,2010-12-01 11:21:00,4,832.88,585,8,374,208.22,0.3255347593582888,812.8374331550802,812.8374331550802,5,4,3,12,2,Loyal Customers
14644,2011-10-03 08:30:00,2011-02-14 14:14:00,2,830.76,258,68,298,415.38,0.2042785234899329,1017.5416107382551,1017.5416107382551,3,3,3,9,2,Loyal Customers
13681,2011-11-22 11:13:00,2011-07-07 15:21:00,4,827.83,360,18,155,206.9575,0.785483870967742,1949.4061290322581,1949.4061290322581,4,4,3,11,2,Loyal Customers
12461,2011-09-06 16:57:00,2011-07-08 10:23:00,2,826.88,287,94,155,413.44,0.392741935483871,1947.1690322580646,1947.1690322580646,2,2,3,7,2,Loyal Customers
12781,2011-10-07 10:37:00,2011-02-28 08:43:00,2,826.74,671,64,285,413.37,0.2135964912280702,1058.8073684210526,1058.8073684210526,3,2,3,8,2,Loyal Customers
16494,2011-02-16 12:49:00,2011-02-16 12:49:00,1,826.53,675,297,297,826.53,0.10248316498316498,1015.7691919191919,1015.7691919191919,1,2,3,6,1,At Risk
17921,2011-10-06 18:56:00,2011-03-18 13:19:00,4,826.52,430,64,266,206.63,0.45770676691729323,1134.1345864661653,1134.1345864661653,3,4,3,10,2,Loyal Customers
15525,2011-12-07 14:43:00,2010-12-01 13:17:00,3,825.92,416,2,373,275.3066666666667,0.24480563002680966,808.2058981233246,808.2058981233246,5,3,3,11,2,Loyal Customers
12427,2011-11-18 08:56:00,2010-12-03 10:44:00,3,825.8,533,22,372,275.26666666666665,0.24546370967741934,810.260752688172,810.260752688172,4,3,3,10,2,Loyal Customers
16869,2011-11-17 12:02:00,2011-06-17 13:01:00,4,825.42,585,23,175,206.355,0.6957142857142857,1721.5902857142858,1721.5902857142858,4,4,3,11,2,Loyal Customers
16284,2011-11-08 16:12:00,2011-10-20 13:54:00,2,823.97,544,31,50,411.985,1.2175,6014.981,6014.981,4,3,3,10,2,Loyal Customers
16164,2011-11-22 15:04:00,2011-10-28 09:12:00,3,822.48,433,17,43,274.16,2.123546511627907,6981.516279069768,6981.516279069768,4,4,3,11,2,Loyal Customers
12778,2011-11-20 11:30:00,2011-01-31 14:35:00,6,822.23,825,20,312,137.03833333333333,0.5853365384615385,961.9036858974359,961.9036858974359,4,5,3,12,0,Champions
13893,2011-02-15 11:30:00,2011-02-15 11:30:00,1,821.1,190,298,298,821.1,0.10213926174496644,1005.7097315436241,1005.7097315436241,1,1,3,5,1,At Risk
13220,2011-09-22 13:38:00,2011-04-17 10:59:00,4,819.2900000000001,196,78,237,204.82250000000002,0.5137130801687764,1261.7757383966245,1261.7757383966245,2,4,3,9,2,Loyal Customers
17764,2011-10-20 11:03:00,2011-05-12 16:11:00,2,818.8199999999999,395,51,211,409.40999999999997,0.28850710900473936,1416.4421800947866,1416.4421800947866,3,3,3,9,2,Loyal Customers
16092,2011-08-17 10:46:00,2011-03-30 15:38:00,3,817.86,628,115,254,272.62,0.359498031496063,1175.2712598425198,1175.2712598425198,2,4,3,9,2,Loyal Customers
16943,2011-05-12 11:57:00,2011-01-25 14:00:00,3,816.73,145,212,318,272.24333333333334,0.28714622641509435,937.4416666666667,937.4416666666667,1,4,3,8,1,At Risk
15649,2011-01-07 13:34:00,2010-12-07 10:06:00,2,816.0,192,336,368,408.0,0.16542119565217392,809.3478260869565,809.3478260869565,1,3,3,7,1,At Risk
15399,2011-12-08 13:04:00,2011-09-21 15:57:00,3,815.77,611,1,79,271.92333333333335,1.1558544303797469,3769.063924050633,3769.063924050633,5,3,3,11,2,Loyal Customers
14499,2011-11-13 13:01:00,2011-03-06 11:55:00,3,815.32,501,26,279,271.77333333333337,0.3272849462365591,1066.6372759856633,1066.6372759856633,4,3,3,10,2,Loyal Customers
13280,2011-08-09 13:14:00,2011-01-06 17:10:00,3,814.86,522,122,337,271.62,0.27095697329376855,882.5635014836796,882.5635014836796,2,3,3,8,2,Loyal Customers
16460,2011-11-11 13:46:00,2011-09-19 10:15:00,3,814.72,879,28,82,271.5733333333333,1.1135670731707317,3626.4975609756098,3626.4975609756098,4,4,3,11,2,Loyal Customers
13811,2011-06-09 09:54:00,2011-04-14 18:40:00,3,814.5,68,184,239,271.5,0.3820606694560669,1243.9016736401675,1243.9016736401675,1,3,3,7,1,At Risk
18064,2011-07-29 16:39:00,2011-04-18 15:08:00,2,814.0,384,133,235,407.0,0.2590425531914894,1264.2978723404256,1264.2978723404256,2,3,3,8,2,Loyal Customers
16600,2011-12-05 16:00:00,2011-01-05 12:13:00,6,813.52,1145,4,339,135.58666666666667,0.538716814159292,875.9138643067846,875.9138643067846,5,5,3,13,0,Champions
16621,2011-10-19 11:38:00,2011-03-07 11:32:00,4,813.48,302,52,278,203.37,0.4379496402877698,1068.058273381295,1068.058273381295,3,4,3,10,2,Loyal Customers
14421,2011-10-13 13:24:00,2011-05-12 10:49:00,2,813.11,365,57,212,406.555,0.28714622641509435,1399.9299528301888,1399.9299528301888,3,3,3,9,2,Loyal Customers
15644,2011-06-26 14:54:00,2011-03-23 15:37:00,4,813.0,557,166,261,203.25,0.4664750957854406,1136.9540229885058,1136.9540229885058,2,4,3,9,2,Loyal Customers
17980,2011-06-27 12:01:00,2010-12-15 15:50:00,3,811.45,682,166,359,270.48333333333335,0.2543523676880223,825.0118384401114,825.0118384401114,2,4,3,9,2,Loyal Customers
16276,2011-06-16 09:34:00,2011-06-16 09:34:00,1,810.6000000000001,420,177,177,810.6000000000001,0.1719632768361582,1671.576271186441,1671.576271186441,2,2,3,7,1,At Risk
16624,2011-09-20 12:39:00,2011-05-26 14:20:00,2,810.5699999999999,488,81,197,405.28499999999997,0.309010152284264,1501.8175126903552,1501.8175126903552,2,3,3,8,2,Loyal Customers
